accnos	align	path
otu6989	e6141748274bdbdd48645b4a6372aa6357cffd03_18	98.8915863	Bacteria;Planctomycetes;Phycisphaerae;CCM11a;
otu6990	e7079e7e0b862941360aa510db29082f7fd0692a_18	98.6618958	Bacteria;Proteobacteria;Gammaproteobacteria;Order Incertae Sedis;Family Incertae Sedis;Marinicella;
otu6991	e73a92823ac1d2da8117010b6073c056faea85e7_28	99.5860214	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu6992	e7677ebefbb95506cb0512050c2359f81788cba8_14	99.3749008	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;
otu6993	e7aa3dc2dfee373809f6f7458aaf2788a53ef860_17	98.2789459	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu6994	e7b2249670f006222037b4f1389578cf93de5a1c_31	99.4197083	Bacteria;Acidobacteria;Holophagae;Subgroup 10;Sva0725;
otu6996	e7eecc8b8fc88d1cbcb2b42afadf0301962f5758_21	99.5964279	Bacteria;Acidobacteria;Subgroup 22;
otu6997	e805ba864f3c0acc383cdba05e772886a3e8ed68_13	98.6545181	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured;
otu7001	e9e50e8d73e407649ea5ff45d78b296cd6375622_17	99.5675354	Bacteria;Acidobacteria;Acidobacteria;Subgroup 3;PAUC26f;
otu7003	ea27fd8f90c11e75672871e5008fddd8e3f65663_13	98.7989807	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Sva0081 sediment group;
otu7004	ea6c4a5ff50e8f2871e81785b21a772136b9b1c9_19	98.2151642	Bacteria;Candidate division WS3;
otu7005	eb6e4e70edbb1f114b30222ccbc651be8f4a8cbd_20	99.597229	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu7006	ebfbed513356772910c2e8910efad1ba857b1cec_18	99.5923615	Bacteria;Acidobacteria;Subgroup 22;
otu7007	ec42106a177f5cd7a8a8196dfc0aaf56b3ca3e0b_20	99.3485413	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;
otu7008	ecb1bc785c68fef38dd7149fe2aa2c442c92b5d5_16	99.1448593	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7010	eea551a8b58fb79e0126e92c7e874ff8d9b97770_38	99.5845261	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured;
otu7011	efc01eaf14694d2bf612cad6e5fc7b3dca3cc2a8_16	97.4768906	Bacteria;Candidate division OD1;
otu7014	f11930f595f2ab8323ac0e0855d23f13df414f78_26	99.605835	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu7015	f461eca7d76e9cf7b20241151a1b368fba6118fb_36	100	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu7016	f4aac144ff7bcc98942e107b39259876d7f7d3e5_19	97.2819061	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;
otu7017	f4c1eead471edc7b51eab6f4dc1a19a6d177c729_17	98.6121063	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;
otu7018	f5224b32db3aacefd6c958864d8ba961868ef156_17	99.5911331	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7019	f545dc38a16a1fbc34589b69e63526a60baab975_13	99.156662	Bacteria;Candidate division WS3;
otu7022	f75be17266fe6b514d1eb3de5f5a1ad4e4631fec_21	98.6578674	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;0319-6G20;
otu7024	f7e34f0103de0892f1fe66d140894b8bdb2205e6_20	98.935791	Bacteria;Firmicutes;Clostridia;Halanaerobiales;64K2;
otu7025	f7ef8fc2b61e0f6cffa33915b07770df1eadf347_19	99.3715057	Bacteria;Cyanobacteria;Cyanobacteria;
otu7026	f814ca3e37b5b117c5e0ad000c7604e082948db7_13	97.4826813	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;
otu7029	f8aeeb439fa1b767f4204bae7caa9063d61f9439_27	100	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;
otu7030	f8f3f430e3c8ce4571fcf5dc751bd346ad773bbd_18	99.2291718	Bacteria;Bacteroidetes;
otu7031	f91e4834dfe282396b60308d382838e28ef92479_30	99.5979843	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu7032	fa410da6fefc67a7d89f43c91b0d2ad1523b2889_17	99.1799316	Bacteria;Candidate division WS3;
otu7033	fa6477ca80d438cee91110f4e65433007ced650b_15	98.1564484	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Nitrospinaceae;Nitrospina;
otu7035	faf55549016ff3666f120f2cb031194b6c951235_15	98.4639053	Bacteria;Candidate division WS3;
otu7039	fd84faf298eab0dc7402d8e52ffb89c1ebe6aa49_26	98.434433	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu7040	fe17f8ccf5c2dc042cf8310751c308a173e07c56_19	99.5585175	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus;
otu7041	fee73a79538937e1ce0b12fb161ee7e786afb9dc_20	99.3824768	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;
otu7042	ff28d3f27ce2cb06865b7c8b3291b33cb1b7afaa_14	99.0877914	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;
otu7043	ffb05f5ac48f7c7828d879fd2f32406138de40a3_16	99.7034073	Bacteria;Candidate division OD1;
otu7044	ffb0e2b41303fd5d9f4e85c2f506fdb7e9ae1b1c_15	99.5960083	Bacteria;Acidobacteria;Holophagae;Subgroup 10;Sva0725;
otu7045	005f8c33a2c4c56678f2544cb8b1bb4fba90ba23_18	98.2399673	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;
otu7046	00f66b3d263da9a31ffefa9f1fd9f5b412c0e5a1_20	99.5896301	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;
otu7047	0125f394c2fac47ca01914fd934f8356288b63ce_41	97.1545792	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group;
otu7048	0219798688fdb34f54e0e39c6dc9356cf9819f59_16	99.5911026	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured;
otu7050	0430f5d4683e420f621c1e7b5184edf7caeef825_19	100	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;
otu7051	0461dbb28ddb4b3038397b505e81f390af0a0172_34	99.384697	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula;
otu7052	05b60417ff4da05a044333937e59693014b3001d_13	97.5218124	Bacteria;Chlorobi;Ignavibacteria;Ignavibacteriales;IheB3-7;
otu7053	0651ce7fcdf5995e75889c6bcfea2d496f1f6997_20	98.9297791	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;GR-WP33-58;
otu7054	06731df9ecfaa18381629b6d1ea71cace5ce8d04_18	98.2147369	Bacteria;Planctomycetes;vadinHA49;
otu7056	073bdded85e68e02b988767a93b6d36ffa9b1060_20	100	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;
otu7057	081f6e36898d92cdd2b05d6ff893c52a94f7bd54_57	99.5753784	Bacteria;Chloroflexi;Dehalococcoidia;FW22;
otu7058	0848d7386fd6c7d7f95120d8bd67ef647392f899_12	99.1462555	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;uncultured;
otu7059	084c68fa94cd448f11a38abb063515816ed9cd94_18	98.8044205	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;
otu7061	094a94ecb12ac7a96e7fe69ef9677d7027044124_15	98.7109756	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;uncultured;
otu7063	09dab73f16e041538a801139cd29aa91212a3a12_38	98.9830475	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;
otu7065	0ad7103a94b733ac71c92b2993ea9c3ea85d56e5_54	99.5703583	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;uncultured;
otu7067	0c44dab79bf0e6ce3fe2db82da8c4c5b6b8ab8bf_14	98.5532532	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;uncultured;
otu7070	0cb2f618a1391b44f956ac7d70041ce40cabe273_17	99.5888596	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;
otu7071	0d16c3b876b48920ee26e2c5bc5bd6b612abb756_50	98.9217377	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;
otu7072	0dc63d49318aa8e0fc1e7cf724b2b7565e419ec2_21	99.0911636	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;
otu7074	0df9d2e5e9e17f8b0ca68b16ecd4a76490464fb4_18	98.2460403	Bacteria;Candidate division TM7;
otu7075	0e0b08a8793dfa93fe394a5073d3e854e52a44ee_18	98.9370728	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7076	0e7d9b49be73b56868b042182768838f82fccd1e_29	98.2949524	Bacteria;Chloroflexi;uncultured;
otu7077	0e8c8cfe4a87bbf2c651bcd2f41df4f0d74bb28b_23	98.9956131	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;
otu7081	11735f6b7f7b2bf3951eef23017eb82b98b240d6_17	98.7786865	Bacteria;Candidate division WS3;
otu7084	11f968f9124e306311a77a8640f9cdab34bf4f4f_14	99.0881042	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;
otu7086	12996773b260aca978b957a453e61241903f730b_18	99.3292313	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;
otu7087	12c4831d14cf8d4a4f82cc66e17cc5c7a4058e42_19	98.2590637	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;uncultured;
otu7088	133a750c6288419e5cf5ec6bde4f3060dd51ff00_36	98.55513	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;
otu7091	13f754b78a562ab05f3bf442ad549e20be711a02_16	99.3460388	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;uncultured;
otu7092	143fcfead60ee62e046ec4dbd09ec219d8ecfdf5_21	98.3487625	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Thiohalophilus;
otu7093	14e27734df574c4a7470133d96861310ec731686_17	99.5878296	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio;
otu7095	157c7e0b239b2dc26aa1760453acf7bcc068cb27_18	99.5948029	Bacteria;TA06;
otu7096	15d694c30214348e5fbb76700efba66e72c288f0_18	99.5810623	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;
otu7098	1778afdb1824e4da9a5376c4e35101f00ecfb68a_17	98.6095657	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group;
otu7099	1821f588c4a78e15aaf102f22a6221f3d40701e3_35	99.2711868	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales Incertae Sedis;Caldithrix;
otu7100	188eccdee238cd9598d523529eb2825c90b4a088_14	97.2285843	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu7101	18c1494bc65291e35ab9ec1ee85993c5cc925f9d_16	99.5739517	Bacteria;Candidate division WS3;
otu7102	18ca5a3db56a56db8b08838fe37fba59534d9dfe_12	99.1549759	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu7103	1a6520df8b665f0cd8c184a7f2f87b7510637eb5_28	96.8366394	Bacteria;Planctomycetes;OM190;
otu7104	1a9da8eb54fc2f091d6ef9a379af209b0c89e849_18	97.7773895	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;
otu7105	1b5659f23999ee7008876476851584284757da10_22	96.8995972	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Sva0996 marine group;
otu7106	1b6c1bc8fea4a000df583e66a137ab3866e979da_30	97.1131744	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales Incertae Sedis;Caldithrix;
otu7107	1bbcf5f3e8d90a6a61857e31a0dfbdc956598e6b_14	98.1733704	Bacteria;Candidate division WS3;
otu7110	1ddddbe689667fda24fd853b664a58d4ea436242_16	99.5914536	Bacteria;Acidobacteria;Subgroup 22;
otu7111	1e1fb0d0d69f117bb1b8986ed8a18dcd807ba6aa_24	98.9179764	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;
otu7112	1ec04b3dc9fc7e7ba27a578d24e64b95ca75cd0c_18	98.0969162	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7113	1f275d7e300b08210a7dd3b0b23757b102dce553_16	98.173233	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales Incertae Sedis;Caldithrix;
otu7114	1fbbf11c0a7161e5c9b68c6dc0626bbf855a4837_17	99.1640396	Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11 terrestrial group;
otu7115	2095ed421297a7055b25e707fbf48c1c1c30ffa6_18	99.0964203	Bacteria;Candidate division WS3;
otu7117	220bf0268481eab622cc67fd488a80904bcacf51_13	97.6787338	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group;
otu7121	2464f6e98bc8955d7ea5c9c18bac291ff6e01e3c_15	99.5863495	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;
otu7122	247431e4129e9a467da0fcf59fab6032643ef87d_17	99.186882	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7123	2486f80f276cdf1777cd99c85759928c44f939c7_21	98.9436417	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;GR-WP33-58;
otu7124	248e94b33657eba2064d7a7cfac06ed850dd044a_20	99.0175934	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;
otu7125	2547bd9a38da7c0a2616624226053e4b3ba795f2_14	99.3977661	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu7126	255984060f3503e06f606b4e570ab7b410ce022d_14	97.8878555	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007;
otu7127	259597fdaa268212e9c953e7906f75b4f283d079_12	98.731842	Bacteria;Acidobacteria;Holophagae;Subgroup 10;Sva0725;
otu7129	27810378d20b18c7707e8878a66af847178302b0_15	99.3915634	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;
otu7130	281fec6bd6481a51223abb358eba54dd4ebdd2ed_21	99.1345978	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;
otu7131	283e8a1a878713718e7d8ee44552de5ee4ced402_15	99.6036072	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;
otu7133	286fa9b373d2b2bc4c58e3e966c87b6caf0e162c_26	99.5989456	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu7134	2927a4b50f2ec4de26e3fc54b45dada1436d69ee_18	97.6636581	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7135	29325b4608a6f6c067d5e1306b9ed7292681c0bd_14	99.1315002	Bacteria;Bacteroidetes;BD2-2;
otu7136	296c24e207723a8aa32bf45c3e8bd6640ac1fe51_28	95.3901672	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales Incertae Sedis;Caldithrix;
otu7138	298d2dbfae50b93f16e595a06666156040471f14_14	98.0959625	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu7139	2a23bfd7e90ae3c41667d475f5898a97496597ca_14	98.527565	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula;
otu7140	2c419b3fde59825ffd889ef6581e3af7727fe15d_14	98.2297516	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7143	2da0fcb26e5d3d5a46b2f2fbb4364a8582a6c8a6_14	99.6046448	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu7146	2e7e49c9ef28bc99e3b1ae4d7c2fa55df1e94fbd_32	99.191925	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu7147	2eeb2a8bbc1aed6e595ad6c71d4ecaff2f178076_16	97.8180618	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;
otu7149	2fa051da2d6769caeb9f4bbc7d6c5bdeaeb7096e_15	92.2972031	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;marine group;
otu7150	30ad65f3557f37d132736f4d06cecbe14e11d41d_16	100	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;uncultured;
otu7151	317a9853c55a82196f8f1f0417847f8a2ec7fc71_23	99.1893845	Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;
otu7154	32e72f643ac147842d60943d703e023ba8a58d27_17	99.571434	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7155	3307e2d820d0023f95cd87822d3d9d866f7311f6_13	98.9977036	Bacteria;Acidobacteria;Subgroup 22;
otu7156	330c2c3343ff7d8917426dea21ed2c8dd3e4e348_15	99.5764084	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;
otu7157	33f6998601f1ae7ca32b41131cefde59ebd6949d_15	99.1814346	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7158	341436f2474f602a9d0e5e87f58e987f393d6cd7_15	99.5677719	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);
otu7161	34eed849b710c96b3ad95fa69f4bf742d4fbbf8a_16	98.8629303	Bacteria;Candidate division WS3;
otu7162	350c236f5a556cba852076e81c15e01b2477e35a_16	99.4113007	Bacteria;Bacteroidetes;BD2-2;
otu7163	36196aad6bbcc8a4873ef9266158a3f70545dfdb_23	98.6410522	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;
otu7164	361d52eb831794eb02391c2c805c7617b45a8bdd_16	99.6003952	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;
otu7166	367f8d5d7a39dc126523cf4bec035be963339f4d_24	99.5730972	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;
otu7167	3680c12f98ab5078db2e3628c3ba17f8cbf2df16_17	97.704689	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales Incertae Sedis;Caldithrix;
otu7168	3692cd279e0c6aa0586de64e3e190662bb421671_29	98.6381836	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;
otu7170	393cb0af351b3b1f8fe4389fa18845b5854f6113_15	98.5835342	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;
otu7172	3a88a2a2c33696dd8c048de3599637f0eb705afa_27	99.5801926	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Propionigenium;
otu7174	3b4c9d6892daf748143f92a8d9286aa57233116c_12	98.4606934	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula;
otu7175	3ba33d54ad56d83578f967ff3128c1b7791a0dea_18	98.913353	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;
otu7177	3bc56abad01f4609920b1657b88be861d6df0140_16	99.3213806	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Nitrospinaceae;uncultured;
otu7178	3c7f89a4fa971415952e67bff3118af777b16bd8_15	98.7177734	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu7181	3cfe93a9a5a2ea93e310104564d96ad5529ef981_14	98.1895065	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu7182	3d508c2112fd2d40e32910ab21be8870c1e3a0ec_15	97.7810059	Bacteria;Lentisphaerae;DEV055;
otu7183	3d74e14407c25bcbb839a36c83cd7392215ab529_14	97.901947	Bacteria;Chloroflexi;Ardenticatenia;uncultured;
otu7184	3dda1992c2b8b0bbea26e99b39a1b660ca0224f0_13	98.0091248	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Lewinella;
otu7186	402e72036e80f1ff4ca2f9809763a613223330dc_14	98.6449585	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Teredinibacter;
otu7188	40e951653a60c0c5b9b3c311ba7a1535a28bb255_25	99.5992508	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;
otu7189	41ee4534e4c39d95c053180873d2658f8257a770_31	98.6751938	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;JTB255 marine benthic group;
otu7190	435c2ebdb0bac8bebc9d6c0ee80a8e56dc448597_15	99.3638535	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;uncultured;
otu7191	44352efe3ea2fc52551e00348f110f5ce57daa01_36	98.5298538	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1;
otu7193	45184ec66b5e899cf85f3a0c91fff433a0663748_15	98.5538864	Bacteria;Chloroflexi;SAR202 clade;
otu7195	45428a2d4af2e9d3c21a80d25bb1f7ddcb9a930b_17	98.9909668	Bacteria;Acidobacteria;Subgroup 22;
otu7196	45562fbb2cccf9c5ee2c5b6c5bc5a4e6f682359b_15	99.4229507	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;uncultured;
otu7197	45d2d0cb2b56cb71598ecaa2e40029be54126822_14	99.5876312	Bacteria;Proteobacteria;Gammaproteobacteria;
otu7198	47294b23c5df059899a48c2abd9c3c6b20aa7ffb_25	97.5193176	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu7201	48aef82332b7013ea329f3803730fe6a041ab5f8_18	99.573288	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;uncultured;
otu7202	48bc4874d73384e3e68e0a021fc9fe152b03f490_25	99.1045609	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;
otu7203	48fe0fb8eaf63d70910a8da7ada7ca48eb702433_16	99.1863022	Bacteria;Candidate division WS3;
otu7204	492d02ec6db3103eae68ba04234cb7a7b66e362d_14	98.850647	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu7205	496594290cd168fb7d51405d3545e3c2d40c05b2_19	99.3951187	Bacteria;Bacteroidetes;Cytophagia;Order II;Rhodothermaceae;uncultured;
otu7206	497b987d897a254a0b22a7f637e2214d8773655c_15	96.7789612	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured;
otu7207	4a1004dd52bfdddf63d8a329c31179f2cb680f06_34	99.1224823	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;uncultured;
otu7208	4a109aa4bcf38111898f513a41223b0a90b5c322_20	99.5693512	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula;
otu7209	4a510962cfd2e5c8cd9b5b894bde3c61f14ce677_17	99.595665	Bacteria;Proteobacteria;Deltaproteobacteria;Sva0485;
otu7211	4b0d1523efa823ddea9ba3a656c63f45f12ea414_14	99.4186478	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;
otu7212	4ca1f76300aea485df52fd8d2518efee0f60e4f6_15	97.8681107	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;uncultured;
otu7213	4cd7552ffa1dc6a9d02541e2167df5188a6914f4_18	99.5909805	Bacteria;Proteobacteria;Deltaproteobacteria;Sva0485;
otu7216	4e4ab021c5d704d4d0ca16a9d1f7e7dceb7d72ad_13	98.9412537	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;
otu7217	4eb42bd645c66ceeef90d26126d3e2686ccb9aad_17	99.4121094	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;
otu7218	4f4d729e1c926a4f832665557277d35059d036a1_31	98.1392517	Bacteria;Candidate division TM7;
otu7219	4f701b817ce04fb624686191493002f3203a7f5d_72	99.3123627	Bacteria;Acidobacteria;Holophagae;Subgroup 10;Sva0725;
otu7220	50110e1ed14214aceea286a628aff1190082d85c_13	99.6350098	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;
otu7222	511771c7be1858e15350733e33fbcf4ca254d7cf_14	99.0821838	Bacteria;Proteobacteria;Deltaproteobacteria;Sh765B-TzT-29;
otu7223	517b4e048b8daa16f48c58a97c42ff28b2c2c1d9_17	99.6020889	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Pseudohaliea;
otu7225	52325a308758abdbfb9eff5c594386aa1f65d0cd_18	98.7349014	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula;
otu7226	524437fe565652b112624b0d0ad4ba83ee9175db_19	98.9610519	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus;
