site	measurement	value	depth
SG	redox	220.131	water
SG	redox	220.0021	water
SG	redox	219.9377	water
SG	redox	219.9377	water
SG	redox	216.7275	water
SG	redox	217.2536	water
SG	redox	216.8563	water
SG	redox	215.8793	2
SG	redox	211.3592	2
SG	redox	209.3193	2
SG	redox	205.5186	2
SG	redox	200.6764	2
SG	redox	192.216	2
SG	redox	186.7189	2
SG	redox	182.5209	2
SG	redox	177.668	2
SG	redox	172.9547	2
SG	redox	167.9085	2
SG	redox	163.2596	2
SG	redox	157.4189	2
SG	redox	152.0507	2
SG	redox	136.3861	2
SG	redox	123.9317	2
SG	redox	114.1078	2
SG	redox	84.16362	2
SG	redox	74.6618	2
SG	redox	47.91711	2
SG	redox	21.96693	2
SG	redox	0.998497	2
SG	redox	-27.7647	2
SG	redox	-60.4037	2
SG	redox	-85.2373	2
SG	redox	-108.89	2
SG	redox	-123.051	2
SG	redox	-144.675	2
SG	redox	-154.499	2
SG	redox	-168.982	2
SG	redox	-181.104	2
SG	redox	-187.266	2
SG	redox	-195.587	2
SG	redox	-203.586	2
SG	redox	-210.404	2
SG	redox	-217.876	2
SG	redox	-231.372	2
SG	redox	-242.71	2
SG	redox	-257.451	2
SG	redox	-270.034	2
SG	redox	-277.443	2
SG	redox	-275.607	2
SG	redox	-279.139	2
SG	redox	-283.337	2
SG	redox	-286.88	2
SG	redox	-287.986	2
SG	redox	-291.787	2
SG	redox	-296.242	2
SG	redox	-300.311	2
SG	redox	-303.844	2
SG	redox	-309.545	2
SG	redox	-311.714	2
SG	redox	-316.362	2
SG	redox	-319.841	2
SG	redox	-328.613	2
SG	redox	-333.208	2
SG	redox	-338.05	2
SG	redox	-342.581	2
SG	redox	-341.722	2
SG	redox	-344.868	2
SG	redox	-350.043	2
SG	redox	-352.867	2
SG	redox	-355.68	2
SG	redox	-357.784	2
SG	redox	-360.071	2
SG	redox	-362.368	2
SG	redox	-367.286	2
SG	redox	-371.409	2
SG	redox	-372.192	2
SG	redox	-375.864	2
SG	redox	-377.045	2
SG	redox	-381.963	2
SG	redox	-388.19	2
SG	redox	-389.886	2
SG	redox	-392.119	2
SG	redox	-395.856	2
SG	redox	-397.101	2
SG	redox	-400.505	2
SG	redox	-405.154	2
SG	redox	-403.253	2
SG	redox	-403.779	2
SG	redox	-405.218	4
SG	redox	-406.989	4
SG	redox	-411.381	4
SG	redox	-415.385	4
SG	redox	-417.146	4
SG	redox	-436.612	4
SG	redox	-456.463	4
SG	redox	-446.049	4
SG	redox	-448.669	4
SG	redox	-452.867	4
SG	redox	-453.189	4
SG	redox	-455.358	4
SG	redox	-455.025	4
SG	redox	-454.703	4
SG	redox	-455.615	4
SG	redox	-456.603	4
SG	redox	-457.58	4
SG	redox	-461.714	4
SG	redox	-465.514	4
SG	redox	-468.07	4
SG	redox	-465.965	4
SG	redox	-465.579	4
SG	redox	-468.327	4
SG	redox	-471.935	4
SG	redox	-475.016	4
SG	redox	-479.923	4
SG	redox	-481.437	4
SG	redox	-482.553	4
SG	redox	-481.759	4
SG	redox	-480.513	4
SG	redox	-480.653	4
SG	redox	-479.923	4
SG	redox	-480.384	4
SG	redox	-480.717	4
SG	redox	-479.665	4
SG	redox	-479.729	4
SG	redox	-480.653	4
SG	redox	-480.191	4
SG	redox	-483.723	4
SG	redox	-488.254	4
SG	redox	-489.822	4
SG	redox	-489.36	4
SG	redox	-489.296	4
SG	redox	-491.336	4
SG	redox	-494.406	4
SG	redox	-495.523	4
SG	redox	-493.623	4
SG	redox	-493.891	4
SG	redox	-494.868	4
SG	redox	-498.669	4
SG	redox	-501.417	4
SG	redox	-502.802	4
SG	redox	-501.879	4
SG	redox	-503.522	4
SG	redox	-490.67	4
SG	redox	-493.558	4
SG	redox	-498.733	4
SG	redox	-504.112	4
SG	redox	-506.141	4
SG	redox	-509.48	4
SG	redox	-510.135	4
SG	redox	-510.135	4
SG	redox	-508.697	4
SG	redox	-509.674	4
SG	redox	-510.919	4
SG	redox	-509.287	4
SG	redox	-510.726	4
SG	redox	-510.468	4
SG	redox	-507.322	4
SG	redox	-507.193	4
SG	redox	-506.399	4
SG	redox	-506.27	4
SG	redox	-507.773	4
SG	redox	-506.861	4
SG	redox	-504.96	4
SG	redox	-501.686	4
SG	redox	-498.078	4
SG	redox	-499.656	4
SG	redox	-500.505	4
SG	redox	-499.066	4
SG	redox	-497.616	6
SG	redox	-497.82	6
SG	redox	-496.446	6
SG	redox	-496.575	6
SG	redox	-494.61	6
SG	redox	-492.903	6
SG	redox	-490.412	6
SG	redox	-487.921	6
SG	redox	-485.495	6
SG	redox	-482.027	6
SG	redox	-479.858	6
SG	redox	-479.343	6
SG	redox	-478.022	6
SG	redox	-476.584	6
SG	redox	-475.338	6
SG	redox	-473.567	6
SG	redox	-472.257	6
SG	redox	-471.215	6
SG	redox	-470.228	6
SG	redox	-469.379	6
SG	redox	-468.521	6
SG	redox	-466.04	6
SG	redox	-464.988	6
SG	redox	-463.678	6
SG	redox	-462.036	6
SG	redox	-460.726	6
SG	redox	-459.094	6
SG	redox	-457.451	6
SG	redox	-456.539	6
SG	redox	-455.551	6
SG	redox	-455.218	6
SG	redox	-453.522	6
SG	redox	-452.469	6
SG	redox	-453.393	6
SG	redox	-452.405	6
SG	redox	-453.522	6
SG	redox	-455.422	6
SG	redox	-461.316	6
SG	redox	-464.269	6
SG	redox	-467.941	6
SG	redox	-473.9	6
SG	redox	-480.449	6
SG	redox	-482.091	6
SG	redox	-485.173	6
SG	redox	-495.33	6
SG	redox	-494.61	6
SG	redox	-498.604	6
SG	redox	-502.995	6
SG	redox	-503.779	6
SG	redox	-503.844	6
SG	redox	-504.831	6
SG	redox	-505.744	6
SG	redox	-509.158	6
SG	redox	-507.516	6
SG	redox	-505.873	6
SG	redox	-505.551	6
SG	redox	-504.305	6
SG	redox	-504.112	6
SG	redox	-502.867	6
SG	redox	-503.253	6
SG	redox	-504.563	6
SG	redox	-504.499	6
SG	redox	-503.06	6
SG	redox	-501.492	6
SG	redox	-499.259	6
SG	redox	-497.423	6
SG	redox	-497.294	6
SG	redox	-497.423	6
SG	redox	-495.587	6
SG	redox	-494.471	6
SG	redox	-493.032	6
SG	redox	-491.658	6
SG	redox	-490.745	6
SG	redox	-489.564	6
SG	redox	-487.728	6
SG	redox	-485.892	6
SG	redox	-484.582	6
SG	redox	-482.682	6
SG	redox	-486.612	6
SG	redox	-484.314	6
SG	redox	-481.372	8
SG	redox	-480.513	8
SG	redox	-480.127	8
SG	redox	-484.711	8
SG	redox	-482.875	8
SG	redox	-481.437	8
SG	redox	-482.414	8
SG	redox	-482.746	8
SG	redox	-481.565	8
SG	redox	-481.963	8
SG	redox	-479.858	8
SG	redox	-480.975	8
SG	redox	-479.923	8
SG	redox	-478.548	8
SG	redox	-484.121	8
SG	redox	-484.25	8
SG	redox	-490.745	8
SG	redox	-491.003	8
SG	redox	-488.641	8
SG	redox	-487.46	8
SG	redox	-485.892	8
SG	redox	-488.115	8
SG	redox	-487.986	8
SG	redox	-489.693	8
SG	redox	-489.693	8
SG	redox	-493.816	8
SG	redox	-496.833	8
SG	redox	-509.094	8
SG	redox	-509.749	8
SG	redox	-501.492	8
SG	redox	-499.452	8
SG	redox	-506.603	8
SG	redox	-503.908	8
SG	redox	-512.959	8
SG	redox	-525.542	8
SG	redox	-529.601	8
SG	redox	-528.355	8
SG	redox	-522.718	8
SG	redox	-522.128	8
SG	redox	-527.571	8
SG	redox	-530.975	8
SG	redox	-540.67	8
SG	redox	-537.395	8
SG	redox	-539.5	8
SG	redox	-540.015	8
SG	redox	-538.319	8
SG	redox	-536.289	8
SG	pH.sed	8.136801	water
SG	pH.sed	8.136801	water
SG	pH.sed	8.135426	water
SG	pH.sed	8.13978	water
SG	pH.sed	8.135426	water
SG	pH.sed	8.13978	water
SG	pH.sed	8.136801	water
SG	pH.sed	8.135426	water
SG	pH.sed	8.131302	water
SG	pH.sed	8.135426	water
SG	pH.sed	8.131302	water
SG	pH.sed	8.127177	water
SG	pH.sed	8.128552	water
SG	pH.sed	8.127177	water
SG	pH.sed	8.125573	water
SG	pH.sed	8.131302	water
SG	pH.sed	8.122823	water
SG	pH.sed	8.124198	water
SG	pH.sed	8.125573	water
SG	pH.sed	8.125573	water
SG	pH.sed	8.121448	water
SG	pH.sed	8.122823	water
SG	pH.sed	8.124198	water
SG	pH.sed	8.122823	water
SG	pH.sed	8.124198	water
SG	pH.sed	8.120073	water
SG	pH.sed	8.118698	water
SG	pH.sed	8.120073	water
SG	pH.sed	8.120073	water
SG	pH.sed	8.121448	water
SG	pH.sed	8.117324	water
SG	pH.sed	8.117324	water
SG	pH.sed	8.115949	water
SG	pH.sed	8.118698	water
SG	pH.sed	8.115949	water
SG	pH.sed	8.114574	water
SG	pH.sed	8.11022	water
SG	pH.sed	8.111595	water
SG	pH.sed	8.114574	water
SG	pH.sed	8.10747	water
SG	pH.sed	8.111595	water
SG	pH.sed	8.118698	water
SG	pH.sed	8.11022	water
SG	pH.sed	8.114574	water
SG	pH.sed	8.106095	water
SG	pH.sed	8.10747	water
SG	pH.sed	8.10747	water
SG	pH.sed	8.11022	water
SG	pH.sed	8.10472	water
SG	pH.sed	8.103346	water
SG	pH.sed	8.106095	water
SG	pH.sed	8.103346	water
SG	pH.sed	8.10472	2
SG	pH.sed	8.101971	2
SG	pH.sed	8.100596	2
SG	pH.sed	8.100596	2
SG	pH.sed	8.097617	2
SG	pH.sed	8.099221	2
SG	pH.sed	8.089368	2
SG	pH.sed	8.087993	2
SG	pH.sed	8.086618	2
SG	pH.sed	8.083639	2
SG	pH.sed	8.083639	2
SG	pH.sed	8.078139	2
SG	pH.sed	8.076764	2
SG	pH.sed	8.076764	2
SG	pH.sed	8.07539	2
SG	pH.sed	8.071036	2
SG	pH.sed	8.074015	2
SG	pH.sed	8.07264	2
SG	pH.sed	8.066911	2
SG	pH.sed	8.062786	2
SG	pH.sed	8.058662	2
SG	pH.sed	8.058662	2
SG	pH.sed	8.060037	2
SG	pH.sed	8.057058	2
SG	pH.sed	8.057058	2
SG	pH.sed	8.055683	2
SG	pH.sed	8.055683	2
SG	pH.sed	8.054308	2
SG	pH.sed	8.054308	2
SG	pH.sed	8.052933	2
SG	pH.sed	8.047434	2
SG	pH.sed	8.04308	2
SG	pH.sed	8.04033	2
SG	pH.sed	8.03758	2
SG	pH.sed	8.032081	2
SG	pH.sed	8.023602	2
SG	pH.sed	8.022227	2
SG	pH.sed	8.012374	2
SG	pH.sed	8.009624	2
SG	pH.sed	8.008249	2
SG	pH.sed	8.012374	2
SG	pH.sed	8.008249	2
SG	pH.sed	7.999771	2
SG	pH.sed	7.999771	2
SG	pH.sed	8.002521	2
SG	pH.sed	7.997021	2
SG	pH.sed	7.994271	2
SG	pH.sed	7.991522	2
SG	pH.sed	7.991522	2
SG	pH.sed	7.984418	2
SG	pH.sed	7.977314	2
SG	pH.sed	7.981668	2
SG	pH.sed	7.97594	2
SG	pH.sed	7.971815	2
SG	pH.sed	7.96494	2
SG	pH.sed	7.96769	2
SG	pH.sed	7.966315	2
SG	pH.sed	7.971815	2
SG	pH.sed	7.961962	2
SG	pH.sed	7.960587	2
SG	pH.sed	7.957837	2
SG	pH.sed	7.957837	2
SG	pH.sed	7.960587	2
SG	pH.sed	7.953712	2
SG	pH.sed	7.957837	2
SG	pH.sed	7.953712	2
SG	pH.sed	7.953712	2
SG	pH.sed	7.949358	2
SG	pH.sed	7.953712	2
SG	pH.sed	7.950962	2
SG	pH.sed	7.945234	2
SG	pH.sed	7.946609	2
SG	pH.sed	7.946609	2
SG	pH.sed	7.943859	2
SG	pH.sed	7.945234	2
SG	pH.sed	7.942484	2
SG	pH.sed	7.943859	2
SG	pH.sed	7.939734	2
SG	pH.sed	7.938359	2
SG	pH.sed	7.934005	2
SG	pH.sed	7.93538	2
SG	pH.sed	7.924381	4
SG	pH.sed	7.928506	4
SG	pH.sed	7.931256	4
SG	pH.sed	7.927131	4
SG	pH.sed	7.922777	4
SG	pH.sed	7.918653	4
SG	pH.sed	7.918653	4
SG	pH.sed	7.915903	4
SG	pH.sed	7.911778	4
SG	pH.sed	7.908799	4
SG	pH.sed	7.911778	4
SG	pH.sed	7.907424	4
SG	pH.sed	7.911778	4
SG	pH.sed	7.913153	4
SG	pH.sed	7.907424	4
SG	pH.sed	7.908799	4
SG	pH.sed	7.906049	4
SG	pH.sed	7.906049	4
SG	pH.sed	7.908799	4
SG	pH.sed	7.907424	4
SG	pH.sed	7.907424	4
SG	pH.sed	7.906049	4
SG	pH.sed	7.908799	4
SG	pH.sed	7.906049	4
SG	pH.sed	7.907424	4
SG	pH.sed	7.906049	4
SG	pH.sed	7.899175	4
SG	pH.sed	7.9033	4
SG	pH.sed	7.896196	4
SG	pH.sed	7.892071	4
SG	pH.sed	7.887947	4
SG	pH.sed	7.887947	4
SG	pH.sed	7.879468	4
SG	pH.sed	7.878093	4
SG	pH.sed	7.876719	4
SG	pH.sed	7.878093	4
SG	pH.sed	7.869844	4
SG	pH.sed	7.871219	4
SG	pH.sed	7.873969	4
SG	pH.sed	7.866865	4
SG	pH.sed	7.864115	4
SG	pH.sed	7.871219	4
SG	pH.sed	7.86824	4
SG	pH.sed	7.871219	4
SG	pH.sed	7.871219	4
SG	pH.sed	7.869844	4
SG	pH.sed	7.866865	4
SG	pH.sed	7.862741	4
SG	pH.sed	7.861366	4
SG	pH.sed	7.859991	4
SG	pH.sed	7.846013	4
SG	pH.sed	7.852887	4
SG	pH.sed	7.838909	4
SG	pH.sed	7.832035	4
SG	pH.sed	7.829285	4
SG	pH.sed	7.83066	4
SG	pH.sed	7.843263	4
SG	pH.sed	7.834785	4
SG	pH.sed	7.844638	4
SG	pH.sed	7.848763	4
SG	pH.sed	7.852887	4
SG	pH.sed	7.857241	4
SG	pH.sed	7.862741	4
SG	pH.sed	7.86549	4
SG	pH.sed	7.86549	4
SG	pH.sed	7.871219	4
SG	pH.sed	7.862741	4
SG	pH.sed	7.86549	4
SG	pH.sed	7.869844	4
SG	pH.sed	7.86824	4
SG	pH.sed	7.882218	4
SG	pH.sed	7.875344	4
SG	pH.sed	7.872594	4
SG	pH.sed	7.871219	4
SG	pH.sed	7.878093	4
SG	pH.sed	7.876719	4
SG	pH.sed	7.880843	4
SG	pH.sed	7.879468	4
SG	pH.sed	7.885197	4
SG	pH.sed	7.878093	4
SG	pH.sed	7.875344	6
SG	pH.sed	7.869844	6
SG	pH.sed	7.86824	6
SG	pH.sed	7.86824	6
SG	pH.sed	7.86549	6
SG	pH.sed	7.86549	6
SG	pH.sed	7.859991	6
SG	pH.sed	7.855637	6
SG	pH.sed	7.852887	6
SG	pH.sed	7.848763	6
SG	pH.sed	7.852887	6
SG	pH.sed	7.859991	6
SG	pH.sed	7.857241	6
SG	pH.sed	7.866865	6
SG	pH.sed	7.848763	6
SG	pH.sed	7.838909	6
SG	pH.sed	7.838909	6
SG	pH.sed	7.850137	6
SG	pH.sed	7.83341	6
SG	pH.sed	7.834785	6
SG	pH.sed	7.841659	6
SG	pH.sed	7.832035	6
SG	pH.sed	7.83066	6
SG	pH.sed	7.823556	6
SG	pH.sed	7.813703	6
SG	pH.sed	7.813703	6
SG	pH.sed	7.813703	6
SG	pH.sed	7.809578	6
SG	pH.sed	7.808203	6
SG	pH.sed	7.806829	6
SG	pH.sed	7.799725	6
SG	pH.sed	7.8011	6
SG	pH.sed	7.802704	6
SG	pH.sed	7.79835	6
SG	pH.sed	7.796975	6
SG	pH.sed	7.796975	6
SG	pH.sed	7.794225	6
SG	pH.sed	7.796975	6
SG	pH.sed	7.790101	6
SG	pH.sed	7.794225	6
SG	pH.sed	7.79835	6
SG	pH.sed	7.794225	6
SG	pH.sed	7.79835	6
SG	pH.sed	7.796975	6
SG	pH.sed	7.79835	6
SG	pH.sed	7.788726	6
SG	pH.sed	7.787122	6
SG	pH.sed	7.787122	6
SG	pH.sed	7.790101	6
SG	pH.sed	7.796975	6
SG	pH.sed	7.799725	6
SG	pH.sed	7.796975	6
SG	pH.sed	7.792851	6
SG	pH.sed	7.785747	6
SG	pH.sed	7.781622	6
SG	pH.sed	7.784372	6
SG	pH.sed	7.790101	6
SG	pH.sed	7.7956	6
SG	pH.sed	7.79835	6
SG	pH.sed	7.79835	6
SG	pH.sed	7.79835	6
SG	pH.sed	7.802704	6
SG	pH.sed	7.796975	6
SG	pH.sed	7.7956	6
SG	pH.sed	7.791476	6
SG	pH.sed	7.799725	6
SG	pH.sed	7.7956	6
SG	pH.sed	7.7956	6
SG	pH.sed	7.791476	6
SG	pH.sed	7.792851	6
SG	pH.sed	7.79835	6
SG	pH.sed	7.796975	6
SG	pH.sed	7.7956	6
SG	pH.sed	7.799725	6
SG	pH.sed	7.8011	6
SG	pH.sed	7.802704	6
SG	pH.sed	7.806829	6
SG	pH.sed	7.809578	6
SG	pH.sed	7.805454	6
SG	pH.sed	7.799725	6
SG	pH.sed	7.799725	8
SG	pH.sed	7.791476	8
SG	pH.sed	7.788726	8
SG	pH.sed	7.788726	8
SG	pH.sed	7.785747	8
SG	pH.sed	7.790101	8
SG	pH.sed	7.788726	8
SG	pH.sed	7.794225	8
SG	pH.sed	7.806829	8
SG	pH.sed	7.809578	8
SG	pH.sed	7.815078	8
SG	pH.sed	7.810953	8
SG	pH.sed	7.809578	8
SG	pH.sed	7.804079	8
SG	pH.sed	7.796975	8
SG	pH.sed	7.791476	8
SG	pH.sed	7.791476	8
SG	pH.sed	7.790101	8
SG	pH.sed	7.782997	8
SG	pH.sed	7.784372	8
SG	pH.sed	7.780247	8
SG	pH.sed	7.780247	8
SG	pH.sed	7.777498	8
SG	pH.sed	7.773144	8
SG	pH.sed	7.769019	8
SG	pH.sed	7.764895	8
SG	pH.sed	7.764895	8
SG	pH.sed	7.769019	8
SG	pH.sed	7.777498	8
SG	pH.sed	7.778873	8
SG	pH.sed	7.780247	8
SG	pH.sed	7.785747	8
SG	pH.sed	7.787122	8
SG	pH.sed	7.794225	8
SG	pH.sed	7.79835	8
SG	pH.sed	7.79835	8
SG	pH.sed	7.792851	8
SG	pH.sed	7.799725	8
SG	pH.sed	7.796975	8
SG	pH.sed	7.802704	8
SG	pH.sed	7.794225	8
SG	pH.sed	7.785747	8
SG	pH.sed	7.782997	8
SG	pH.sed	7.791476	8
SG	pH.sed	7.8011	8
SG	pH.sed	7.799725	8
SG	pH.sed	7.787122	8
SG	pH.sed	7.781622	8
SG	pH.sed	7.771769	8
SG	pH.sed	7.773144	8
SG	pH.sed	7.771769	8
SG	pH.sed	7.785747	8
SG	pH.sed	7.8011	8
SG	pH.sed	7.8011	8
SG	pH.sed	7.810953	8
SG	pH.sed	7.815078	8
SG	pH.sed	7.813703	8
SG	pH.sed	7.810953	8
SG	pH.sed	7.806829	8
SG	pH.sed	7.804079	8
SG	pH.sed	7.7956	8
SG	pH.sed	7.784372	8
SG	pH.sed	7.781622	8
SG	pH.sed	7.782997	8
SG	pH.sed	7.785747	8
SG	pH.sed	7.791476	8
SG	pH.sed	7.799725	8
SG	pH.sed	7.802704	8
SG	pH.sed	7.813703	8
SG	pH.sed	7.824931	8
SG	pH.sed	7.816682	8
SG	pH.sed	7.823556	8
SG	pH.sed	7.799725	8
SG	pH.sed	7.788726	8
SG	pH.sed	7.946609	8
SG	pH.sed	7.887947	8
SG	pH.sed	7.859991	8
SG	pH.sed	7.819432	8
SG	pH.sed	7.809578	8
SG	pH.sed	7.809578	8
SG	pH.sed	7.820807	10
SG	pH.sed	7.857241	10
SG	pH.sed	7.86549	10
SG	pH.sed	7.862741	10
SG	pH.sed	7.854262	10
SG	pH.sed	7.859991	10
SG	pH.sed	7.847388	10
SG	pH.sed	7.83066	10
SG	pH.sed	7.832035	10
SG	pH.sed	7.818057	10
SG	pH.sed	7.818057	10
SG	pH.sed	7.820807	10
SG	pH.sed	7.809578	10
SG	pH.sed	7.8011	10
SG	pH.sed	7.788726	10
SG	pH.sed	7.785747	10
SG	pH.sed	7.767644	10
SG	pH.sed	7.76352	10
SG	pH.sed	7.753666	10
SG	pH.sed	7.742438	10
SG	pH.sed	7.742438	10
SG	pH.sed	7.910403	10
SG	pH.sed	7.780247	10
SG	pH.sed	7.764895	10
SG	pH.sed	7.753666	10
SG	pH.sed	7.757791	10
SG	pH.sed	7.759166	10
S12	O2	0.193702	water
S12	O2	0.193377	water
S12	O2	0.193412	water
S12	O2	0.193502	water
S12	O2	0.194287	water
S12	O2	0.193801	water
S12	O2	0.193926	water
S12	O2	0.193873	water
S12	O2	0.193719	water
S12	O2	0.194242	water
S12	O2	0.193693	water
S12	O2	0.193944	water
S12	O2	0.194675	water
S12	O2	0.193746	water
S12	O2	0.194152	water
S12	O2	0.194658	water
S12	O2	0.194106	water
S12	O2	0.194333	water
S12	O2	0.194287	water
S12	O2	0.194296	water
S12	O2	0.193801	water
S12	O2	0.194423	water
S12	O2	0.194368	water
S12	O2	0.194414	water
S12	O2	0.193963	water
S12	O2	0.194359	water
S12	O2	0.193935	water
S12	O2	0.193827	water
S12	O2	0.193845	water
S12	O2	0.193403	water
S12	O2	0.193394	water
S12	O2	0.19353	water
S12	O2	0.193818	water
S12	O2	0.193467	water
S12	O2	0.193467	water
S12	O2	0.193322	water
S12	O2	0.193188	water
S12	O2	0.193511	water
S12	O2	0.19381	water
S12	O2	0.193485	water
S12	O2	0.193647	water
S12	O2	0.193764	water
S12	O2	0.19453	water
S12	O2	0.194504	water
S12	O2	0.19417	water
S12	O2	0.195108	water
S12	O2	0.194576	water
S12	O2	0.194008	water
S12	O2	0.194251	water
S12	O2	0.194548	water
S12	O2	0.194044	water
S12	O2	0.194405	water
S12	O2	0.194801	water
S12	O2	0.195027	water
S12	O2	0.196297	water
S12	O2	0.195486	water
S12	O2	0.194792	water
S12	O2	0.195027	water
S12	O2	0.195387	water
S12	O2	0.197552	water
S12	O2	0.196108	water
S12	O2	0.196631	water
S12	O2	0.197894	water
S12	O2	0.196407	water
S12	O2	0.196262	water
S12	O2	0.195695	water
S12	O2	0.195234	water
S12	O2	0.197695	water
S12	O2	0.196866	water
S12	O2	0.196956	water
S12	O2	0.1972	water
S12	O2	0.197209	water
S12	O2	0.195684	water
S12	O2	0.196136	water
S12	O2	0.196244	water
S12	O2	0.197732	water
S12	O2	0.196099	water
S12	O2	0.195622	water
S12	O2	0.195207	water
S12	O2	0.195794	water
S12	O2	0.19491	water
S12	O2	0.195144	water
S12	O2	0.195189	water
S12	O2	0.197264	water
S12	O2	0.194972	water
S12	O2	0.195216	water
S12	O2	0.195405	water
S12	O2	0.194576	water
S12	O2	0.194197	water
S12	O2	0.194341	water
S12	O2	0.19481	water
S12	O2	0.194161	water
S12	O2	0.194053	water
S12	O2	0.193142	water
S12	O2	0.193232	water
S12	O2	0.193485	water
S12	O2	0.194306	water
S12	O2	0.193792	water
S12	O2	0.194234	water
S12	O2	0.19344	water
S12	O2	0.193656	water
S12	O2	0.193963	water
S12	O2	0.193476	water
S12	O2	0.194377	water
S12	O2	0.194414	water
S12	O2	0.194513	water
S12	O2	0.194629	water
S12	O2	0.194269	water
S12	O2	0.194666	water
S12	O2	0.195721	water
S12	O2	0.193845	water
S12	O2	0.194161	water
S12	O2	0.194071	water
S12	O2	0.194016	water
S12	O2	0.193746	water
S12	O2	0.194143	water
S12	O2	0.194522	water
S12	O2	0.193981	water
S12	O2	0.195062	water
S12	O2	0.19279	water
S12	O2	0.192476	water
S12	O2	0.192447	water
S12	O2	0.192538	water
S12	O2	0.192889	water
S12	O2	0.192836	water
S12	O2	0.193269	water
S12	O2	0.193449	water
S12	O2	0.193557	water
S12	O2	0.193746	water
S12	O2	0.193981	water
S12	O2	0.19426	water
S12	O2	0.194458	water
S12	O2	0.194449	water
S12	O2	0.195062	water
S12	O2	0.194053	water
S12	O2	0.194377	water
S12	O2	0.192926	water
S12	O2	0.193124	water
S12	O2	0.193394	water
S12	O2	0.193089	water
S12	O2	0.193223	water
S12	O2	0.193016	water
S12	O2	0.193223	water
S12	O2	0.193269	water
S12	O2	0.193827	water
S12	O2	0.193773	water
S12	O2	0.193711	water
S12	O2	0.193431	water
S12	O2	0.194324	water
S12	O2	0.193891	water
S12	O2	0.194016	water
S12	O2	0.19316	water
S12	O2	0.193693	water
S12	O2	0.193179	water
S12	O2	0.192709	water
S12	O2	0.193142	water
S12	O2	0.193773	water
S12	O2	0.193511	water
S12	O2	0.193783	water
S12	O2	0.193097	water
S12	O2	0.193313	water
S12	O2	0.19344	water
S12	O2	0.194972	water
S12	O2	0.193502	water
S12	O2	0.192817	water
S12	O2	0.194306	water
S12	O2	0.195243	water
S12	O2	0.196262	water
S12	O2	0.196262	water
S12	O2	0.196235	water
S12	O2	0.196613	water
S12	O2	0.196559	water
S12	O2	0.194179	water
S12	O2	0.195946	water
S12	O2	0.197064	water
S12	O2	0.198354	water
S12	O2	0.198066	water
S12	O2	0.196712	water
S12	O2	0.199707	water
S12	O2	0.198615	water
S12	O2	0.20078	water
S12	O2	0.203539	water
S12	O2	0.208499	water
S12	O2	0.215287	2
S12	O2	0.222573	2
S12	O2	0.229137	2
S12	O2	0.231887	2
S12	O2	0.233546	2
S12	O2	0.226442	2
S12	O2	0.214115	2
S12	O2	0.197642	2
S12	O2	0.182069	2
S12	O2	0.166209	2
S12	O2	0.143756	2
S12	O2	0.121827	2
S12	O2	0.104516	2
S12	O2	0.085977	2
S12	O2	0.066996	2
S12	O2	0.05036	2
S12	O2	0.0388	2
S12	O2	0.028729	2
S12	O2	0.019541	2
S12	O2	0.011632	2
S12	O2	0.006222	2
S12	O2	0.002968	2
S12	O2	0.001471	2
S12	O2	0.000929	2
S12	O2	0.000705	2
S12	O2	0.000597	2
S12	O2	0.000533	2
S12	O2	0.000479	2
S12	O2	0.000425	2
S12	O2	0.000417	2
S12	O2	0.000353	2
S12	O2	0.000344	2
S12	O2	0.000298	2
S12	O2	0.000281	2
S12	O2	0.000316	2
S12	O2	0.000217	2
S12	O2	0.000182	2
S12	O2	0.000217	2
S12	O2	0.000191	2
S12	O2	0.000173	2
S12	O2	0.000164	2
S12	O2	0.000155	2
S12	O2	0.000155	2
S12	O2	0.000118	2
S12	O2	0.000145	2
S12	O2	0.000145	2
S12	O2	0.000136	2
S12	O2	0.0000916	2
S12	O2	0.0000916	2
S12	O2	0.0000739	2
S12	O2	0.000065	2
S12	O2	0.0000916	2
S12	O2	0.0000458	2
S12	O2	0.0000369	2
S12	O2	0.000065	2
S12	O2	0.0000281	2
S12	O2	0.0000458	2
S12	O2	0.0000369	2
S12	O2	0.0000281	2
S12	O2	0.0000369	2
S12	O2	0.0000192	2
S12	O2	0.0000192	2
S12	O2	0.0000281	2
S12	O2	0.0000192	2
S12	O2	0.0000192	2
S12	O2	0.0000192	2
S12	O2	0.0000192	2
S12	O2	-0.000016	2
S12	O2	-0.0000074	2
S12	O2	-0.000035	2
S12	O2	-0.0000074	2
S12	O2	-0.0000074	2
S12	O2	-0.000016	2
S12	O2	-0.000025	2
S12	O2	-0.000035	2
S12	O2	-0.000044	2
S12	O2	-0.0000074	2
S12	O2	-0.000016	2
S12	O2	-0.000016	2
S12	O2	-0.000062	2
S12	O2	-0.000071	4
S12	O2	-0.000071	4
S12	O2	-0.000025	4
S12	O2	-0.000053	4
S12	O2	-0.000035	4
S12	O2	-0.000016	4
S12	O2	-0.000016	4
S12	O2	-0.000071	4
S12	O2	-0.000053	4
S12	O2	-0.000053	4
S12	O2	-0.000071	4
S12	O2	-0.00008	4
S12	O2	-0.00008	4
S12	O2	-0.000071	4
S12	O2	-0.000089	4
S12	O2	-0.000089	4
S12	O2	-0.000089	4
S12	O2	-0.000098	4
S12	O2	-0.000089	4
S12	O2	-0.000098	4
S12	O2	-0.000089	4
